id;numeroSecuriteSociale;nom;prenom
4642;287322353161081;Kerr;Georges
4643;204177879168463;Allan;Albert
4644;262138471634119;London;Oscar
4645;293859548354991;Gentry;B.A.
4646;203302372383351;Nesbo;Lars
4647;136351947127131;Bussi;Philip
4648;282424700152797;Tolstoï;Åsa
4649;197953437767408;Seskis;Arnaldur
4650;161530726358376;Läckberg;B.A.
4651;115392373428556;Vargas;Franz
4652;109778716457771;Aragon;Arnaldur
4653;282656698782619;Vargas;Pierre
4654;285551937930619;Asimov;Edgar
4655;206092212764331;Hugo;Roger
4656;272601076418676;Parot;Ian
4657;231204392095108;Bombard;Léon
4658;294837684784354;Kafka;Ian
4659;164500357781875;Camus;Mark
4660;296843886278323;Gentry;Åsa
4661;104791646217504;Nesbo;André
4662;215238198142035;Roberts;Isaac
4663;182529013383904;Diderot;Camilla
4664;114735869791226;Kerr;Pierre
4665;249770602177381;Pouchairet;Camilla
4666;234117338879847;Paris;Maxime
4667;280886495735042;Wilde;Émile
4668;256167186871750;Chattam;Philip
4669;111408816919505;Kafka;Paula
4670;119244695223593;Hugo;Renaud
4671;192371320215523;Vargas;Harlan
4672;228826073903528;Minier;Ian
4673;207182783741795;J. Ellory;Léon
4674;177628105785033;de Balzac;Mary
4675;241321893867530;Harper;Louis
4676;178250277480543;Simenon;Umberto
4677;193664792259482;Seskis;Jean
4678;143435305610607;Higgins;Lars
4679;118234556967280;Zola;Oscar
4680;104143198978077;Läckberg;Robert
4681;164042347403270;Bussi;Arthur
4682;235937452707832;Shelley;S.J.
4683;205192146510922;Vargas;Alfred
4684;120930364006710;Vargas;Camilla
4685;299228829532611;K. Rowling;Albert
4686;150563195106478;Jon Ellory;Fred
4687;153559405963455;Gentry;Jack
4688;184993408422499;Verne;Terry
4689;236013676283047;Kerr;Nora
4690;140933183192724;de Balzac;Michel
4691;223231577962264;Larsson;Fred
4692;201604156356364;Kafka;Georges
4693;152348766618387;Vargas;Robert
4694;258027770809658;May;Renaud
4695;163602741911063;Mention;Marc
4696;222659514420247;de Balzac;Philip
4697;239545479616889;Larsson;Léon
4698;231738251249947;Zola;Jean
4699;238711491026957;de Balzac;Ian
4700;249630150071308;Tolstoï;Honoré
4701;238803084600180;Proust;Bernard
4702;150233974589518;J. Ellory;Marc
4703;248863346422244;Hugo;S.J.
4704;261004879447240;Proust;Jules
4705;186310558881217;Mention;Marc
4706;127451946569365;Indridason;Jean-François
4707;167663410640351;Läckberg;Lars
4708;230397540408304;Vargas;S.J.
4709;229514471998909;Diderot;Umberto
4710;184670697556241;Zola;Émile
4711;174785216243466;Eco;Arthur
4712;178565392520513;Minier;B.A.
4713;280652553737778;Paris;Tina
4714;263397108531537;Watson;Oscar
4715;134515683726409;Asimov;Léon
4716;276609259339107;Hayes;Victor
4717;106865062441163;d' Aillon;Bernard
4718;125634032566858;Twain;Lisa
4719;148579064754593;Conan;Franz
4720;186527734314796;Conan;Mary
4721;269157646939132;Kerr;Alfred
4722;171709374761950;Zola;Edgar
4723;184116285444960;Allan;Robert
4724;160150320969890;de Musset;Nora
4725;199380281827738;Watson;Peter
4726;275996720380597;Bombard;Pierre
4727;217358836223923;London;Arnaldur
4728;166907430048804;Allan;Albert
4729;166069176363082;Diderot;Camilla
4730;189313166562588;Gide;Mary
4731;211009346276510;Gide;Arthur
4732;229801883611374;Levy;J.
4733;210578106611823;Conan;Jane
4734;151877077369859;Fleming;Oscar
4735;266685263084758;K. Rowling;Bernard
4736;190945025870450;Asimov;J.
4737;106734994158068;Jon Ellory;Amy
4738;152668089121003;Gide;Harlan
4739;261832517777030;Läckberg;Jane
4740;192224384438590;London;Isaac
4741;186839399450343;Bombard;Nora
4742;174449399418278;Gide;Tina
4743;268921055235691;Bussi;Victor
4744;256532351126852;Jon Ellory;Jules
4745;136976294584485;Fleming;Arnaldur
4746;177701711310657;Camus;Georges
4747;217018773652211;de Balzac;Arnaldur
4748;111241003656366;Chattam;Albert
4749;186498317459602;Hayes;Louis
4750;131736161248803;de Musset;R.
4751;232188713658382;Higgins Clark;Victor
4752;262942552998524;Läckberg;Fred
4753;282148611943148;d' Aillon;Jean
4754;256058336832195;Mention;Isaac
4755;148878285720083;Wilde;Léon
4756;180300801119258;d' Aillon;Jack
4757;125408751679718;Shelley;Alfred
4758;231446304771552;Hayes;Jane
4759;177077807699767;Kerr;Donna
4760;285216787120668;Hawkins;Camilla
4761;247292321868790;d' Aillon;Louis
4762;100193949145282;Gentry;Jean
4763;133332042717151;Louis;Ian
4764;104103723004463;Vargas;André
4765;260103722094572;Allan;Alfred
4766;234550916465871;Higgins;Fred
4767;222630305704531;Kepler;Georges
4768;290520153992670;Zola;Terry
4769;239196273896695;Vargas;Camilla
4770;122396853983548;de Musset;Donna
4771;181548605399511;Hayes;Georges
4772;264664601179658;Harper;Franz
4773;140512331749064;Asimov;Marc
4774;113246999371328;Mention;R.
4775;290988236559244;Gentry;Mary
4776;171463017274483;Läckberg;Robert
4777;111483920425790;Nesbø;Alfred
4778;226809391510186;Bombard;Mark
4779;275541879744711;Verne;Ian
4780;232830479106944;d' Aillon;Léon
4781;215601205196867;Chattam;Harlan
4782;270468778080865;Higgins;Marc
4783;144628943027231;Minier;S.J.
4784;274388988724170;Minier;Amy
4785;104265399744787;Simenon;Robert
4786;235932224797034;Aragon;Amy
4787;135841709882633;Kerr;Harlan
4788;154450379536906;Seskis;Lisa
4789;238498645880712;Hawkins;Georges
4790;103021010347321;Nesbø;Renaud
4791;235009419203738;Gentry;Jules
4792;231192303820866;Zola;Pierre
4793;151795768368801;Conan;Maxime
4794;108465604085549;Larsson;Lisa
4795;294066412665037;de Musset;J.
4796;268744518026561;Leon;Léon
4797;198388549794614;de Balzac;Mary
4798;250920992086559;Nesbo;Camilla
4799;196395312383758;Roberts;Philip
4800;203893810386889;J. Ellory;Philip
4801;182272128890128;Asimov;Renaud
4802;157991732377009;Louis;Denis
4803;275355974458882;Minier;Åsa
4804;279991698520815;Fleming;Paula
4805;154794532794113;Allan;Jo
4806;187541809625777;London;Robert
4807;253788332196800;Watson;Philip
4808;162114180326408;Gentry;Léon
4809;134755691099008;Roberts;Alfred
4810;151548957408906;Minier;Georges
4811;168365226147763;Vargas;Edgar
4812;252454280549856;Harper;Jean-François
4813;216954209386891;J. Ellory;Léon
4814;246407246771361;Fleming;Jack
4815;206942518698708;Eco;Michel
4816;169913289811428;Louis;Léon
4817;192783921655999;Simenon;Franz
4818;216982246610379;Gardner;Léon
4819;277470300530695;Kerr;Camilla
4820;299636758936648;Paris;Renaud
4821;147836665474011;K. Rowling;B.A.
4822;282844804711370;Leon;Jane
4823;125462950481610;Watson;André
4824;127727746746941;Roberts;Marcel
4825;179504267263204;Gide;Philip
4826;181915359450208;Vargas;André
4827;239664227720356;Twain;Philip
4828;130203927901577;Simenon;André
4829;153543414888797;Proust;Paula
4830;273627715652458;Wilde;Alfred
4831;240707824290957;Watson;Jane
4832;186809117450033;London;Victor
4833;183860126197687;d' Aillon;Lisa
4834;120058824433389;Gardner;Denis
4835;252985364886085;Twain;Jean-François
4836;290042788652878;Bussi;J.
4837;138463169615859;Hayes;André
4838;183555466149354;d' Aillon;Alfred
4839;244923842294600;Hawkins;Donna
4840;232524228658217;Levy;Michel
4841;132935171422609;Aragon;Terry
4842;244758258277592;Wilde;Philip
4843;209910453800648;Eco;Alfred
4844;235853154014572;Shelley;Amy
4845;257329220939805;d' Aillon;Léon
4846;211651117456391;Chattam;Peter
4847;299293956358016;Kafka;Paula
4848;146556114835637;d' Aillon;Lisa
4849;212976701484129;Tolstoï;Victor
4850;168465253314296;Bombard;J.
4851;287786685933595;Conan;Pierre
4852;187546415872118;Twain;Honoré
4853;108450626295327;Twain;Ian
4854;282930774229463;Gide;Émile
4855;279108813068427;Higgins Clark;Roger
4856;167958716916241;Kerr;Denis
4857;279288227856221;Hawkins;Jean-François
4858;122415308555363;Wilde;J.
4859;218122057253875;Jon Ellory;Albert
4860;223703282747818;Gide;Robert
4861;145404952009217;May;Umberto
4862;132391609732364;Roberts;Lars
4863;196751557355312;Bombard;Louis
4864;161327708980286;Indridason;Philip
4865;112294165573028;Proust;Åsa
4866;227044751206173;Louis;Marcel
4867;154394243458327;Bussi;B.A.
4868;113410724714888;Austen;Jean-François
4869;245388459667460;Higgins;Mary
4870;110904111325960;Twain;Donna
4871;144975032152731;Simenon;Jane
4872;122635431306675;Vargas;Lisa
4873;258605462632725;Leon;Åsa
4874;158994917052143;Chattam;Honoré
4875;104420988383333;Wilde;B.A.
4876;275907870874772;Watson;Denis
4877;126788308890986;Shelley;Jules
4878;111505324028714;Kerr;Tina
4879;270050308920562;Nesbo;Maxime
4880;123645794162768;Aragon;Jean
4881;202695662014910;Mention;Fred
4882;158715799860846;de Balzac;Pierre
4883;216870931795304;May;Ian
4884;232280556469230;Hugo;Honoré
4885;282296242396093;Roberts;Arthur
4886;231565727488254;Verne;Mary
4887;222074860108307;Gide;Lisa
4888;257652241904804;Watson;Fred
4889;186841551206713;Twain;Jo
4890;283973011500895;London;Åsa
4891;265615893270573;Higgins;Michaël
4892;233798572063358;Eco;Isaac
4893;182233937714270;K. Rowling;Bernard
4894;283130515497419;London;Mark
4895;284931021503632;Higgins;Nora
4896;102965871353834;Higgins Clark;Émile
4897;299325132715520;Minier;Fred
4898;270405357689171;d' Aillon;Denis
4899;214374264018023;Coben;J.
4900;164851163424064;Nesbo;B.A.
4901;160278264156462;Mention;Alfred
4902;105476996350282;Indridason;Nora
4903;246776249645893;Levy;Lisa
4904;116827496790043;Paris;Lisa
4905;185610326957485;Nesbø;Michel
4906;174306590541568;Hayes;Jules
4907;283780741277328;Bussi;Ian
4908;208158040443912;d' Aillon;Georges
4909;278741902162495;Austen;Mary
4910;247293650753145;Simenon;Lars
4911;160566613305030;Higgins;Arnaldur
4912;222753170326480;Austen;Honoré
4913;207701421239726;Coben;Amy
4914;282172784030723;Kafka;Jules
4915;223714699001527;Hayes;Donna
4916;222146554945734;Larsson;Isaac
4917;145642418116017;Higgins Clark;Mark
4918;262763415836680;Gentry;Paula
4919;221403530599518;Vargas;Donna
4920;260672072048402;Watson;Denis
4921;154254611136642;Chattam;Fred
4922;165286252601388;Bussi;Isaac
4923;130813147835482;Minier;Émile
4924;235401245240675;J. Ellory;Franz
4925;282326312020182;Kepler;Ian
4926;177310498624129;Gardner;B.A.
4927;198585170953931;Minier;Robert
4928;112167346274039;Camus;Michaël
4929;145683585238648;Diderot;Umberto
4930;207828797619225;Indridason;Roger
4931;264243327773886;Gardner;Léon
4932;160745352410990;Gardner;Jane
4933;140767756680354;J. Ellory;Donna
4934;231199132672874;Kafka;Fred
4935;172032707977226;d' Aillon;Mary
4936;231317024711187;Läckberg;Roger
4937;152359314350430;Roberts;Oscar
4938;161663805957221;Kafka;Pierre
4939;191318321719752;Leon;Mark
4940;274545368995539;Higgins;Nora
4941;182537688104097;Eco;S.J.
4942;261307433347273;Proust;Jo
4943;165802155885632;Proust;Georges
4944;289015263019386;Austen;Maxime
4945;133482845866366;Verne;Jules
4946;114411471514789;Bussi;Oscar
4947;237644202566513;Eco;Tina
4948;215985813534609;Kafka;Mary
4949;186122029209075;Seskis;Roger
4950;223639501916409;Hayes;Lars
4951;205573619515450;Gide;Mary
4952;256919579704225;Kerr;Lars
4953;102242900234825;Higgins Clark;Jean
4954;179318744235935;Seskis;Pierre
4955;166046758483162;Fleming;Jo
4956;199267821392553;Vargas;Arnaldur
4957;281486742829179;Diderot;Albert
4958;140444443359898;Austen;Louis
4959;261671686698679;Higgins Clark;Umberto
4960;222416181440333;Minier;Jules
4961;198883503393232;Camus;Maxime
4962;110973500696330;Conan;Harlan
4963;209099517445208;Verne;R.
4964;170281305165657;Conan;Mary
4965;202825078692386;Roberts;Edgar
4966;126551638120824;Hugo;Umberto
4967;115170897376705;Camus;Jo
4968;158596071758854;Parot;Philip
4969;289126664455545;Tolstoï;Léon
4970;204221052221347;Mention;Jo
4971;104977645521198;Asimov;Amy
4972;212388265847905;de Balzac;Honoré
4973;250602941385122;Louis;Terry
4974;137858915739030;Kerr;Fred
4975;260686479349290;Asimov;Pierre
4976;114450864606636;Hugo;R.
4977;168260500250857;Eco;Harlan
4978;260418820684943;Zola;Mary
4979;157132204408485;Roberts;Lisa
4980;145057773973090;Leon;Tina
4981;207814783386889;Leon;Michaël
4982;243698145313951;Nesbo;Mary
4983;147834261951292;de Balzac;Lisa
4984;209395405266549;Läckberg;Paula
4985;231102986335861;May;Louis
4986;120731829147396;Proust;Mary
4987;147484067041246;Minier;Tina
4988;170832838650483;Nesbo;Philip
4989;219141655123576;Harper;Jules
4990;198617302314060;Lemaitre;B.A.
4991;249605207530728;Bussi;Fred
4992;136838780043500;Tolstoï;Jack
4993;280287606315111;Kepler;Jean-François
4994;281159117094237;Roberts;Camilla
4995;273599218891792;Parot;Lars
4996;128922154212945;Conan;Franz
4997;281277903431446;Gide;Georges
4998;118168872888731;Higgins;Donna
4999;223193541709548;Nesbø;Jean-François
